slide_name,blob_index,x_position,y_position,stack_size,reference_z,best_z,z_difference,best_index,focus_metric,color_metric,process_time,capture_status,index,type,id,score,slide_top_edge_px,slide_bottom_edge_px,slide_height_um,slide_found,slide_top_width_um,slide_bottom_width_um,slide_left_bottom_side_px,slide_left_top_side_px,slide_right_bottom_side_px,slide_right_top_side_px,slide_placed,slide_bottom_width_dimension_status,slide_top_width_dimension_status,distance_change_px,left_corner_difference_px,right_corner_difference_px,slope_px,angle_degrees,y_offset_px,x_offset_px,_source.data.x_offset_um,_source.data.y_offset_um,placement_status,x_dimen_status,y_dimen_status,height_status,slide_thickness,raw_slide_thickness,cluster_name,scanner_name,u_id,load_identifier,row_index,col_index,time_stamp,slide_id,row,column,loaded_date,_source.data.initial_box_0_0_px,_source.data.initial_box_0_1_px,_source.data.initial_box_1_0_px,_source.data.initial_box_1_1_px,_source.data.initial_box_2_0_px,_source.data.initial_box_2_1_px,_source.data.initial_box_3_0_px,_source.data.initial_box_3_1_px,_source.data.rect_start_x_px,_source.data.rect_start_y_px,_source.data.rect_start_width_px,_source.data.rect_start_height_px,_source.data.rect_angle,_source.data.bottom_edge_px,_source.data.bottom_right_side_edge_px,_source.data.final_box_0_0_px,_source.data.final_box_0_1_px,_source.data.final_box_1_0_px,_source.data.final_box_1_1_px,_source.data.final_box_2_0_px,_source.data.final_box_2_1_px,_source.data.final_box_3_0_px,_source.data.final_box_3_1_px,_source.data.hyp_pyth_theorem,_source.data.opp_pyth_theorem,_source.data.adj_pyth_theorem,permissible_angle,actual_angle,_source.data.expected_del_pos_x,_source.data.expected_del_pos_y,_source.data.zoomed_in_del_pos_x,_source.data.zoomed_in_del_pos_y,_source.data.zoom_in_out_ratio,_source.data.zoom_slope,_source.data.slide_pos_x,_source.data.slide_pos_y,_source.data.offset_pos_x_px,_source.data.offset_pos_y_px,offset_pos_x_um,offset_pos_y_um,_source.data.slide_height_px,_source.data.slide_width_px,slide_width_um,_source.data.y_stage_img_pos_status,_source.data.x_stage_img_pos_status,_source.data.error_x_pos,_source.data.error_y_pos,_source.data.slide_presence_probability,date,_merge
H01CBA05P_99041,0,17750,40337.5,25,6470,6477.5,-7.5,16,13.18021383,9.866781643,3.528373003,1,slide_placement,_doc,ghQM0XgBY1V5ZLgkZvYq,1,107,2068,76479,TRUE,25545,26091,750,86,760,741,TRUE,TRUE,TRUE,-19,-664,-19,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,13,2021-04-14T15:42:34,99041,,,,,,,,,,,,,,,,,,,86,107,741,99,761,2041,81,2068,25.545,2.4,-0.78,5.390995398,-0.590080251,766,172,791,147,0.939759036,24.9,761,99,29.44216867,47.66626506,1150,1862.5,1961,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99041,1,7331.25,27256.25,25,6477.5,6479.375,-1.875,13,22.35544581,13.34773505,2.345533848,1,slide_placement,_doc,ghQM0XgBY1V5ZLgkZvYq,1,107,2068,76479,TRUE,25545,26091,750,86,760,741,TRUE,TRUE,TRUE,-19,-664,-19,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,13,2021-04-14T15:42:34,99041,,,,,,,,,,,,,,,,,,,86,107,741,99,761,2041,81,2068,25.545,2.4,-0.78,5.390995398,-0.590080251,766,172,791,147,0.939759036,24.9,761,99,29.44216867,47.66626506,1150,1862.5,1961,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99041,2,13800,14293.75,25,6479.375,6485,-5.625,15,30.71867427,11.0431634,2.342221498,1,slide_placement,_doc,ghQM0XgBY1V5ZLgkZvYq,1,107,2068,76479,TRUE,25545,26091,750,86,760,741,TRUE,TRUE,TRUE,-19,-664,-19,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,13,2021-04-14T15:42:34,99041,,,,,,,,,,,,,,,,,,,86,107,741,99,761,2041,81,2068,25.545,2.4,-0.78,5.390995398,-0.590080251,766,172,791,147,0.939759036,24.9,761,99,29.44216867,47.66626506,1150,1862.5,1961,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99012,0,8693.75,32168.75,25,6720,6725.625,-5.625,15,24.43131385,15.34504467,2.98616004,1,slide_placement,_doc,gxUN0XgBY1V5ZLgk1w5l,1,92,2043,75113.5,TRUE,25294.5,25525.5,736,75,737,732,TRUE,TRUE,TRUE,-5,-661,-5,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA06P,,CS002-3-1618411711878,0,13,2021-04-14T15:44:08,99012,,,,,,,,,,,,,,,,,,,75,99,732,92,737,2031,73,2045,25.2945,2.5,-0.1925,5.672129737,-0.147745856,723,136,746,114,0.93220339,22.125,737,92,8.01846247,21.66192494,312.5,837.5,1951,657,25294.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99015,0,10462.5,22418.75,25,6690,6690,0,12,43.81668194,20.96441951,3.19775176,1,slide_placement,_doc,UhUR0XgBY1V5ZLgk8U03,1,95,2007,73612,TRUE,25525.5,25525.5,724,71,724,734,TRUE,TRUE,TRUE,10,-653,10,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA06P,,CS002-3-1618411711878,0,14,2021-04-14T15:48:37,99015,,,,,,,,,,,,,,,,,,,71,95,734,98,724,2007,61,2001,25.5255,2.5,0.385,5.620632187,0.300136415,723,136,746,114,0.93220339,22.125,734,95,11.01846247,18.66192494,425,718.75,1912,663,25525.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99047,0,16806.25,35256.25,25,6450,6450,0,12,9.735255953,12.362953,3.386362076,1,slide_placement,_doc,txUS0XgBY1V5ZLgkhFWe,1,95,2008,74607,TRUE,25545,25857,767,85,765,740,TRUE,TRUE,TRUE,-25,-682,-25,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,15,2021-04-14T15:49:15,99047,,,,,,,,,,,,,,,,,,,85,104,740,95,774,1988,102,2016,25.545,2.4,-1.326,5.390995398,-1.029139597,766,172,791,147,0.939759036,24.9,774,95,16.44216867,51.66626506,643.75,2018.75,1913,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99047,1,17543.75,21381.25,25,6440,6440,0,12,10.05233683,10.98332369,2.36345911,1,slide_placement,_doc,txUS0XgBY1V5ZLgkhFWe,1,95,2008,74607,TRUE,25545,25857,767,85,765,740,TRUE,TRUE,TRUE,-25,-682,-25,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,15,2021-04-14T15:49:15,99047,,,,,,,,,,,,,,,,,,,85,104,740,95,774,1988,102,2016,25.545,2.4,-1.326,5.390995398,-1.029139597,766,172,791,147,0.939759036,24.9,774,95,16.44216867,51.66626506,643.75,2018.75,1913,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99047,2,12850,13418.75,25,6430,6433.75,-3.75,14,18.35130163,21.41951997,2.198192358,1,slide_placement,_doc,txUS0XgBY1V5ZLgkhFWe,1,95,2008,74607,TRUE,25545,25857,767,85,765,740,TRUE,TRUE,TRUE,-25,-682,-25,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,15,2021-04-14T15:49:15,99047,,,,,,,,,,,,,,,,,,,85,104,740,95,774,1988,102,2016,25.545,2.4,-1.326,5.390995398,-1.029139597,766,172,791,147,0.939759036,24.9,774,95,16.44216867,51.66626506,643.75,2018.75,1913,655,25545,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,0,6443.75,33787.5,37,6470,6471.875,-1.875,19,21.104246,20.29003678,3.901147842,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,1,20593.75,27943.75,37,6550,6546.25,3.75,16,36.26917829,30.89255586,5.230990171,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,2,18406.25,22818.75,37,6556.25,6554.375,1.875,17,22.20258672,15.53944722,2.092535734,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,3,22150,11768.75,69,6554.375,6591.875,-37.5,54,19.36010497,17.87476507,2.616743803,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,4,18193.75,7987.5,69,6591.875,6591.875,0,34,25.34563501,14.96958481,2.123189211,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,5,4256.25,18193.75,69,6554.375,6507.5,46.875,9,23.05326681,19.83693725,2.789576769,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,6,19075,37481.25,69,6546.25,6506.875,39.375,13,29.49863208,20.17011679,3.056776762,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99064,7,20968.75,41812.5,69,6506.875,6506.875,0,34,28.54485287,26.64092661,2.371021748,1,slide_placement,_doc,7hUU0XgBY1V5ZLgkAm44,1,142,2077,76045.5,TRUE,25662.9,25584.3,804,180,804,833,TRUE,TRUE,TRUE,29,-624,29,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA02P,,CS002-1-1618411711877,0,19,2021-04-14T15:50:52,99064,,,,,,,,,,,,,,,,,,,180,142,833,143,804,2077,151,2077,25.6629,2.25,1.1397,5.029877326,0.859172636,752,193,771,175,0.946987952,18.86363636,833,142,-62.20865279,32.08817087,-2443.75,1262.5,1935,653,25662.9,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99050,0,18406.25,36918.75,25,6460,6460,0,12,18.69765129,16.48999698,3.409227848,1,slide_placement,_doc,jRUW0XgBY1V5ZLgkqaCc,1,105,2068,76557,TRUE,25428,26208,753,90,753,742,TRUE,TRUE,TRUE,-11,-663,-11,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,16,2021-04-14T15:53:46,99050,,,,,,,,,,,,,,,,,,,90,105,742,98,753,2044,81,2068,25.428,2.4,-0.429,5.415874562,-0.323873038,766,172,791,147,0.939759036,24.9,753,98,37.44216867,48.66626506,1462.5,1900,1963,652,25428,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99050,1,8981.25,46168.75,25,6450,6451.875,-1.875,13,17.21284323,18.14412913,2.151742458,1,slide_placement,_doc,jRUW0XgBY1V5ZLgkqaCc,1,105,2068,76557,TRUE,25428,26208,753,90,753,742,TRUE,TRUE,TRUE,-11,-663,-11,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,16,2021-04-14T15:53:46,99050,,,,,,,,,,,,,,,,,,,90,105,742,98,753,2044,81,2068,25.428,2.4,-0.429,5.415874562,-0.323873038,766,172,791,147,0.939759036,24.9,753,98,37.44216867,48.66626506,1462.5,1900,1963,652,25428,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99050,2,19893.75,27256.25,25,6461.875,6458.125,3.75,10,18.59802125,14.69404345,2.653923035,1,slide_placement,_doc,jRUW0XgBY1V5ZLgkqaCc,1,105,2068,76557,TRUE,25428,26208,753,90,753,742,TRUE,TRUE,TRUE,-11,-663,-11,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,16,2021-04-14T15:53:46,99050,,,,,,,,,,,,,,,,,,,90,105,742,98,753,2044,81,2068,25.428,2.4,-0.429,5.415874562,-0.323873038,766,172,791,147,0.939759036,24.9,753,98,37.44216867,48.66626506,1462.5,1900,1963,652,25428,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99050,3,11081.25,17587.5,47,6458.125,6461.875,-3.75,25,21.71927842,13.24780642,1.837121487,1,slide_placement,_doc,jRUW0XgBY1V5ZLgkqaCc,1,105,2068,76557,TRUE,25428,26208,753,90,753,742,TRUE,TRUE,TRUE,-11,-663,-11,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA05P,,CS002-2-1618411711879,0,16,2021-04-14T15:53:46,99050,,,,,,,,,,,,,,,,,,,90,105,742,98,753,2044,81,2068,25.428,2.4,-0.429,5.415874562,-0.323873038,766,172,791,147,0.939759036,24.9,753,98,37.44216867,48.66626506,1462.5,1900,1963,652,25428,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99018,0,8731.25,42418.75,25,6740,6741.875,-1.875,13,30.75797441,133.6822168,3.682376385,1,slide_placement,_doc,rRUX0XgBY1V5ZLgk1Ld9,1,96,2085,76576.5,TRUE,25217.5,26757.5,711,61,715,716,TRUE,TRUE,TRUE,1,-650,1,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA06P,,CS002-3-1618411711878,0,15,2021-04-14T15:55:03,99018,,,,,,,,,,,,,,,,,,,61,95,716,96,715,2085,16,2046,25.2175,2.5,0.0385,5.689506282,0.028806326,723,136,746,114,0.93220339,22.125,716,95,29.01846247,18.66192494,1118.75,718.75,1989,655,25217.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99018,1,14581.25,38131.25,25,6741.875,6740,1.875,11,27.34080359,45.90911734,2.036768436,1,slide_placement,_doc,rRUX0XgBY1V5ZLgk1Ld9,1,96,2085,76576.5,TRUE,25217.5,26757.5,711,61,715,716,TRUE,TRUE,TRUE,1,-650,1,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA06P,,CS002-3-1618411711878,0,15,2021-04-14T15:55:03,99018,,,,,,,,,,,,,,,,,,,61,95,716,96,715,2085,16,2046,25.2175,2.5,0.0385,5.689506282,0.028806326,723,136,746,114,0.93220339,22.125,716,95,29.01846247,18.66192494,1118.75,718.75,1989,655,25217.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99018,2,18906.25,21837.5,25,6740,6745.625,-5.625,15,41.24039643,79.97466361,2.647821903,1,slide_placement,_doc,rRUX0XgBY1V5ZLgk1Ld9,1,96,2085,76576.5,TRUE,25217.5,26757.5,711,61,715,716,TRUE,TRUE,TRUE,1,-650,1,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA06P,,CS002-3-1618411711878,0,15,2021-04-14T15:55:03,99018,,,,,,,,,,,,,,,,,,,61,95,716,96,715,2085,16,2046,25.2175,2.5,0.0385,5.689506282,0.028806326,723,136,746,114,0.93220339,22.125,716,95,29.01846247,18.66192494,1118.75,718.75,1989,655,25217.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99018,3,16225,15793.75,47,6745.625,6741.875,3.75,21,28.27939138,49.30946328,1.733134031,1,slide_placement,_doc,rRUX0XgBY1V5ZLgk1Ld9,1,96,2085,76576.5,TRUE,25217.5,26757.5,711,61,715,716,TRUE,TRUE,TRUE,1,-650,1,,,,,,,TRUE,TRUE,FALSE,TRUE,1.15,25,CS002,H01CBA06P,,CS002-3-1618411711878,0,15,2021-04-14T15:55:03,99018,,,,,,,,,,,,,,,,,,,61,95,716,96,715,2085,16,2046,25.2175,2.5,0.0385,5.689506282,0.028806326,723,136,746,114,0.93220339,22.125,716,95,29.01846247,18.66192494,1118.75,718.75,1989,655,25217.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99067,0,13100,41937.5,37,6420,6425.625,-5.625,21,39.83996199,28.73746358,4.400680304,1,slide_placement,_doc,FhUa0XgBY1V5ZLgkAt8p,1,144,2084,76242,TRUE,25348.5,25427.1,810,189,810,834,TRUE,TRUE,TRUE,24,-621,24,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,20,2021-04-14T15:57:25,99067,,,,,,,,,,,,,,,,,,,189,144,834,145,810,2085,163,2084,25.3485,2.25,0.9432,5.092427179,0.708831848,752,193,771,175,0.946987952,18.86363636,834,144,-63.20865279,30.08817087,-2481.25,1187.5,1940,645,25348.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99067,2,15037.5,24456.25,37,6470,6473.75,-3.75,20,8.244408241,29.86346255,5.14342761,1,slide_placement,_doc,FhUa0XgBY1V5ZLgkAt8p,1,144,2084,76242,TRUE,25348.5,25427.1,810,189,810,834,TRUE,TRUE,TRUE,24,-621,24,,,,,,,TRUE,TRUE,FALSE,TRUE,1.35,29,CS002,H01CBA02P,,CS002-1-1618411711877,0,20,2021-04-14T15:57:25,99067,,,,,,,,,,,,,,,,,,,189,144,834,145,810,2085,163,2084,25.3485,2.25,0.9432,5.092427179,0.708831848,752,193,771,175,0.946987952,18.86363636,834,144,-63.20865279,30.08817087,-2481.25,1187.5,1940,645,25348.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99053,0,18906.25,32837.5,25,6450,6450,0,12,21.05663789,42.06296616,3.196252823,1,slide_placement,_doc,7RUb0XgBY1V5ZLgkR_Bp,1,103,2068,76635,TRUE,25350,26208,753,92,754,742,TRUE,TRUE,TRUE,-12,-661,-12,,,,,,,TRUE,TRUE,FALSE,TRUE,1.25,27,CS002,H01CBA05P,,CS002-2-1618411711879,0,17,2021-04-14T15:58:49,99053,,,,,,,,,,,,,,,,,,,92,95,742,103,754,2068,81,2051,25.35,2.4,-0.468,5.432588832,-0.349900065,766,172,791,147,0.939759036,24.9,754,95,36.44216867,51.66626506,1425,2018.75,1965,650,25350,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99053,1,18906.25,25168.75,25,6450,6453.75,-3.75,14,14.75714505,18.348972,2.06521678,1,slide_placement,_doc,7RUb0XgBY1V5ZLgkR_Bp,1,103,2068,76635,TRUE,25350,26208,753,92,754,742,TRUE,TRUE,TRUE,-12,-661,-12,,,,,,,TRUE,TRUE,FALSE,TRUE,1.25,27,CS002,H01CBA05P,,CS002-2-1618411711879,0,17,2021-04-14T15:58:49,99053,,,,,,,,,,,,,,,,,,,92,95,742,103,754,2068,81,2051,25.35,2.4,-0.468,5.432588832,-0.349900065,766,172,791,147,0.939759036,24.9,754,95,36.44216867,51.66626506,1425,2018.75,1965,650,25350,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99053,2,19518.75,18668.75,25,6473.75,6468.125,5.625,9,8.040033262,10.04176251,2.115967035,1,slide_placement,_doc,7RUb0XgBY1V5ZLgkR_Bp,1,103,2068,76635,TRUE,25350,26208,753,92,754,742,TRUE,TRUE,TRUE,-12,-661,-12,,,,,,,TRUE,TRUE,FALSE,TRUE,1.25,27,CS002,H01CBA05P,,CS002-2-1618411711879,0,17,2021-04-14T15:58:49,99053,,,,,,,,,,,,,,,,,,,92,95,742,103,754,2068,81,2051,25.35,2.4,-0.468,5.432588832,-0.349900065,766,172,791,147,0.939759036,24.9,754,95,36.44216867,51.66626506,1425,2018.75,1965,650,25350,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA05P_99053,3,9556.25,11087.5,47,6468.125,6447.5,20.625,12,25.07105522,29.20655383,1.964094639,1,slide_placement,_doc,7RUb0XgBY1V5ZLgkR_Bp,1,103,2068,76635,TRUE,25350,26208,753,92,754,742,TRUE,TRUE,TRUE,-12,-661,-12,,,,,,,TRUE,TRUE,FALSE,TRUE,1.25,27,CS002,H01CBA05P,,CS002-2-1618411711879,0,17,2021-04-14T15:58:49,99053,,,,,,,,,,,,,,,,,,,92,95,742,103,754,2068,81,2051,25.35,2.4,-0.468,5.432588832,-0.349900065,766,172,791,147,0.939759036,24.9,754,95,36.44216867,51.66626506,1425,2018.75,1965,650,25350,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99020,0,17543.75,11881.25,25,6520,6520,0,12,53.98308047,68.83650881,3.948420525,1,slide_placement,_doc,#NAME?,1,97,2025,74228,TRUE,24678.5,25179,736,87,736,728,TRUE,TRUE,TRUE,-8,-649,-8,,,,,,,TRUE,TRUE,FALSE,TRUE,1.25,27,CS002,H01CBA06P,,CS002-3-1618411711878,0,16,2021-04-14T16:02:03,99020,,,,,,,,,,,,,,,,,,,87,103,728,97,736,2017,82,2025,24.6785,3.5,-0.308,8.153398631,-0.238733105,723,136,746,114,0.93220339,22.125,736,97,9.01846247,16.66192494,350,643.75,1928,641,24678.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA06P_99020,1,19193.75,28506.25,25,6530,6530,0,12,11.59946034,20.41140868,2.551370859,1,slide_placement,_doc,#NAME?,1,97,2025,74228,TRUE,24678.5,25179,736,87,736,728,TRUE,TRUE,TRUE,-8,-649,-8,,,,,,,TRUE,TRUE,FALSE,TRUE,1.25,27,CS002,H01CBA06P,,CS002-3-1618411711878,0,16,2021-04-14T16:02:03,99020,,,,,,,,,,,,,,,,,,,87,103,728,97,736,2017,82,2025,24.6785,3.5,-0.308,8.153398631,-0.238733105,723,136,746,114,0.93220339,22.125,736,97,9.01846247,16.66192494,350,643.75,1928,641,24678.5,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99070,0,18993.75,37187.5,37,6540,6538.125,1.875,17,46.41537578,14.19699443,3.917897224,1,slide_placement,_doc,gRYe0XgBY1V5ZLgk1CgW,1,142,2054,75141.6,TRUE,25584.3,25309.2,804,185,804,836,TRUE,TRUE,TRUE,32,-619,32,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,21,2021-04-14T16:02:41,99070,,,,,,,,,,,,,,,,,,,180,142,836,143,804,2054,158,2054,25.5843,2.25,1.2576,5.045370102,0.959471815,752,193,771,175,0.946987952,18.86363636,836,142,-65.20865279,32.08817087,-2562.5,1262.5,1912,651,25584.3,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99070,1,11162.5,26475,37,6580,6580,0,18,12.02275935,14.06522726,5.568192005,1,slide_placement,_doc,gRYe0XgBY1V5ZLgk1CgW,1,142,2054,75141.6,TRUE,25584.3,25309.2,804,185,804,836,TRUE,TRUE,TRUE,32,-619,32,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,21,2021-04-14T16:02:41,99070,,,,,,,,,,,,,,,,,,,180,142,836,143,804,2054,158,2054,25.5843,2.25,1.2576,5.045370102,0.959471815,752,193,771,175,0.946987952,18.86363636,836,142,-65.20865279,32.08817087,-2562.5,1262.5,1912,651,25584.3,FALSE,FALSE,,,FALSE,14/04/2021,both
H01CBA02P_99070,2,8550,14543.75,37,6630,6628.125,1.875,17,48.94302006,16.51834184,5.186542034,1,slide_placement,_doc,gRYe0XgBY1V5ZLgk1CgW,1,142,2054,75141.6,TRUE,25584.3,25309.2,804,185,804,836,TRUE,TRUE,TRUE,32,-619,32,,,,,,,TRUE,TRUE,FALSE,TRUE,1.05,23,CS002,H01CBA02P,,CS002-1-1618411711877,0,21,2021-04-14T16:02:41,99070,,,,,,,,,,,,,,,,,,,180,142,836,143,804,2054,158,2054,25.5843,2.25,1.2576,5.045370102,0.959471815,752,193,771,175,0.946987952,18.86363636,836,142,-65.20865279,32.08817087,-2562.5,1262.5,1912,651,25584.3,FALSE,FALSE,,,FALSE,14/04/2021,both
